ID,Mass,RT,22-72b1-silique-NL-0V,22-72b1-silique-NL-10V,22-72b1-silique-NL-15V,22-72b1-silique-NL-20V,22-72b1-silique-NL-25V,22-72b1-silique-NL-30V,22-72b1-silique-NL-35V,22-72b1-silique-NL-40V,22-72b1-silique-NL-45V,22-72b1-silique-NL-0V
1543,284.032,4.3,1,1,1,2759.54541,9396.245538,65879.34268,223184.44,487325.0841,766638.6777,1
1544,722.0811,3.47,46996.05565,49137.71558,54192.28247,46862.92137,30006.54266,16037.56591,13062.90221,11445.7207,11481.21741,46996.05565
1545,464.2536,11.84,65106.49517,57068.97833,31406.80778,20421.77224,22315.43872,25333.70052,21456.76906,22239.89401,19767.57275,65106.49517
1546,387.9462,0.78,47148.06641,31907,32817.05469,29474.81055,34275.98047,35027.13281,33457.14844,32511.66016,30746.33984,47148.06641
1547,432.1994,3.99,24880.50065,11330.96951,4927.032317,1705.722525,1,1,6955.185778,1,1210.708896,24880.50065
1548,928.4657,11.07,38374.34747,22984.42214,21849.96637,14594.23986,9889.246813,5174.305054,3709.120102,3749.669608,3438.941766,38374.34747
1549,294.1831,10.4,84280.47141,33915.06235,16887.71135,13361.50355,18151.64743,15048.01623,14730.60321,11659.7714,7702.311046,84280.47141
1550,210.0739,1.08,33182.09797,17707.61969,11963.11643,28497.87381,22819.6862,7380.065175,14157.19529,12837.76482,8188.787545,33182.09797
1551,771.4014,12.39,15588.45097,16091.89083,15787.94141,1,8323.81014,1,3313.267838,4082.651147,2353.604759,15588.45097
1552,748.4024,12.79,15905.67688,39976.03715,33058.52393,30083.16709,22946.76356,11794.47196,10079.58956,7686.820313,6168.600395,15905.67688
1553,342.2406,9.55,24379.61274,25778.54572,18424.51316,8314.837448,4933.60944,6784.233934,8245.470506,1,1,24379.61274
1554,746.2777,6.1,19106.44739,15567.21577,8421.843501,6080.064387,3203.156548,3165.291707,3371.28136,1900.227557,2448.694054,19106.44739
1555,542.1986,6.89,28162.52791,23155.69167,13484.19412,5726.064438,4469.566569,3099.227651,4063.574584,3169.549999,3097.834473,28162.52791
1556,264.1724,13.11,1,7584.478366,13194.84437,1,1,1,1,1,1,1
1557,250.1931,15.8,1,4060.182089,15145.62526,114416.9808,131121.687,137617.4727,124246.741,115920.069,102977.576,1
1558,512.2748,8.43,22676.36879,28337.35679,25673.86192,17811.50976,6601.333949,4325.659293,3259.361212,3583.222479,3739.013521,22676.36879
1559,224.1411,13.19,1,2872.429092,16915.92263,30312.8454,68594.40758,98693.42064,86380.58336,99536.90093,84103.37188,1
1560,790.45,13.62,31656.25219,37564.442,29490.35915,19566.49831,10967.16573,8015.690195,6650.983887,4891.061358,6744.407299,31656.25219
1561,553.0008,7.46,24067.46951,9968.256836,2653.20752,1,1,1,1,1,1,24067.46951
1562,176.0107,3.66,4295.652832,12450.32422,21746.63753,30262.26594,17087.377,17709.38485,47992.90126,92695.54883,148745.8783,4295.652832
1563,498.2591,7.03,81726.046,78445.7598,19817.89308,14600.11386,18172.27392,19938.33321,18615.5523,17288.79789,15940.15781,81726.046
1564,330.0948,1.44,17960.02867,11445.56793,8306.738789,5379.058078,4042.485654,3978.52926,2820.275434,2783.668514,2271.782758,17960.02867
1565,708.4721,21.14,5792.054921,5857.240507,5351.552613,5045.084317,3900.077992,1547.800745,1,2159.437744,2254.546631,5792.054921
1566,810.5114,14.12,25800.64466,80852.65723,81233.34473,40625.59078,12726.88163,3659.418213,2775.393928,2988.575581,2223.068693,25800.64466
1567,826.5068,11.98,32123.61081,40558.37299,36008.03091,18378.68608,9230.034403,2165.245923,2219.090321,1861.225353,1441.734434,32123.61081
1568,864.3909,10.64,52199.258,42365.95688,46755.96613,40051.94838,34904.56619,19229.97729,14608.96846,11550.46801,12730.28842,52199.258
1569,872.5126,11.28,57816.66294,35575.06289,19826.79137,8094.719657,5981.920264,5051.842285,3982.546928,3734.445918,2963.510744,57816.66294
1570,449.1894,4.58,33712.76674,1473.5497,1891.917487,2644.062049,2940.456798,2147.674281,1376.560135,1,1676.513574,33712.76674
1571,916.5056,13.63,35264.40928,18577.97997,1,1,1,1,1,1,1,35264.40928
1572,398.1424,11.45,1,21876.92422,138513.2318,240086.5981,253408.6845,178784.5099,42814.0125,47108.90975,41476.04323,1
1573,528.2928,14.06,22232.359,73208.33989,30519.928,63271.50493,91912.81632,73310.44536,25988.72341,8724.360305,4367.726084,22232.359
1574,736.1403,5,23968.32048,1394.991526,1943.906006,1,1384.505371,1,1,1,1,23968.32048
1575,284.0529,4.02,19059.13929,13058.23566,13898.88445,12336.78007,9267.041728,5946.160195,1,1,1,19059.13929
1576,113.9444,5,11906.11621,53189.82422,43567.73233,35570.89275,42817.73762,41281.59698,49159.58203,47972.89087,45599.1228,11906.11621
1577,240.0996,4.61,19411.94485,43509.007,32723.44294,26342.22595,21651.18562,21564.19045,19522.9807,4822.731084,12258.31543,19411.94485
1578,354.2072,14.28,29981.44434,35719.18634,38432.83377,39789.42535,33072.4123,29516.04839,23975.00586,18585.01367,19263.27734,29981.44434
1579,558.2699,13,45348.66042,1903.564584,2636.493021,5198.463371,4584.361697,3522.383636,3918.419068,2477.268374,1,45348.66042
1580,788.4106,12.25,16961.85711,18076.31698,1,12545.09121,12690.93126,1,1,7119.880498,6642.708143,16961.85711
1581,514.2301,13.05,32416.83008,54983.52192,17720.88378,19774.84712,26760.81971,16301.29567,15584.54774,12315.59682,19923.98654,32416.83008
1582,432.2738,12.6,47557.99466,40814.27344,23433.80859,19914.12891,21653.74414,22381.9082,21346.10742,18850.76563,14556.02734,47557.99466
1583,280.0694,4.7,19903.3666,9247.519665,11096.09764,11047.13498,11866.77832,7914.282715,5697.006393,4856.319336,5531.36084,19903.3666
1584,254.2242,13.54,2289.090518,17559.25217,108610.343,157025.622,88151.58896,34731.83048,42662.6953,59096.13323,48770.98242,2289.090518
1585,378.1887,8.24,35311.08479,6315.599686,1805.330078,1681.698486,1119.734649,1,1,1,1,35311.08479
1586,444.2351,9.81,21083.60776,1,1,1,1,1,1,1,1,21083.60776
1587,578.1941,3.49,1,28308.25646,27536.5649,25737.3901,21494.0169,18475.04336,15033.61659,12556.13577,9817.589643,1
1588,905.5795,5.53,41696.91797,31147.23438,15719.18652,4497.58252,2090.221191,1647.511475,1716.209229,1634.895752,1064.705811,41696.91797
1589,790.4522,12.53,39283.33179,67737.44287,42978.2728,21907.65857,19219.00593,8059.962431,6286.892029,4718.036827,1,39283.33179
1590,646.1294,4.43,26878.89613,10581.13823,3277.469798,4090.19752,4156.496189,4018.169384,3772.303604,3570.775657,3509.206182,26878.89613
1591,790.4494,12.64,33956.50917,45611.68262,1,1,13177.32151,1,7848.874606,4954.489077,4842.899805,33956.50917
1592,614.22,4.26,60736.29551,17821.29317,2768.630706,2340.922541,1,2598.599432,1,1,2238.84616,60736.29551
1593,240.1361,10.88,15774.72949,4644.026989,3523.374177,3803.834648,1,1,1,5203.482997,1,15774.72949
1594,424.1678,4.58,32801.49023,10784.45924,3183.150964,2098.956871,1483.096314,1,1793.906892,1,1,32801.49023
1595,166.0477,0.99,17137.28848,7954.381568,9780.456416,8777.882325,11401.36344,7837.874488,5638.062311,5173.568183,30468.98959,17137.28848
1596,624.2234,4.4,28561.23728,39121.46615,93407.3332,40280.89463,32887.82113,25759.66602,21147.95917,18782.61457,16915.57977,28561.23728
1597,402.2475,3.69,33387.72777,1,1746.820718,1314.961087,1627.131348,1643.58667,1601.670351,2269.597412,2393.563477,33387.72777
1598,254.1,10.27,4503.422726,20004.1297,23365.85689,27170.11192,24703.53561,18367.47515,17560.30443,15829.56192,13537.49622,4503.422726
1599,371.077,6.55,33066.44382,5956.894531,1,1,1,1,1,1,1,33066.44382
1600,1022.5416,16.99,37484.09678,20199.38303,6673.940769,1597.135982,1,1166.880127,1356.952393,1,1,37484.09678
1601,476.2173,8.03,23102.45782,21394.44552,15944.19828,8138.493992,3041.190372,2389.932138,2876.775575,9779.542536,7344.276414,23102.45782
1602,798.439,12.2,77537.31891,17711.93317,1,1,4063.581457,2349.550659,1,1,2081.785742,77537.31891
1603,306.0791,3.68,97990.17456,196593.6812,203491.6273,243747.5553,23517.7919,19141.24091,22175.81396,12795.03412,23034.84198,97990.17456
1604,563.3214,11.61,51166.6544,22181.34918,11556.73647,9919.394944,19194.66782,1,7419.342223,5042.639038,3270.390845,51166.6544
1605,490.2306,15.34,73295.50657,67500.88046,45030.58675,38426.68129,19628.27249,34730.30953,13870.73912,8358.22072,9679.021506,73295.50657
1606,408.2273,13.02,22258.90229,15350.87856,8433.712429,8962.926745,9746.157887,10695.30516,9204.183533,10190.74923,7208.998826,22258.90229
1607,742.4136,9.86,50914.80561,97265.56692,93303.82393,66857.33432,34905.71923,12902.9498,4535.540714,2666.163965,2206.727015,50914.80561
1608,502.1317,3.58,44620.74247,24808.11424,20425.47858,17655.81102,21174.86638,15014.24534,10047.9602,8786.354354,10655.63214,44620.74247
1609,816.1643,3.04,58972.91485,19020.67575,15201.19684,16002.39982,15362.91027,11980.12329,12333.85063,9322.789121,1,58972.91485
1610,462.1731,3.27,27069.79065,7269.488507,1,1,1,1,1,1,1,27069.79065
1611,610.1888,5.17,30590.92689,32936.64484,31929.99155,26579.82561,1,1,1,1,1,30590.92689
1612,856.4725,14.74,36408.99722,37075.07631,31197.39513,21944.29262,11658.17064,1,4560.443286,3544.486124,4365.329633,36408.99722
1613,161.0278,3.63,8288.868329,7461.769637,5437.642884,6417.205815,7738.186666,16241.29252,21423.28754,23432.02754,20268.2049,8288.868329
1614,310.0962,3.88,32964.05243,55044.43137,46598.90403,29744.11666,25198.4122,22593.81702,19959.99557,21519.82507,22266.53748,32964.05243
1615,336.142,4.47,16588.65477,1,1,1,1,1,1,1,1,16588.65477
1616,250.1931,14.49,1,1,1,1,1,34643.54993,1,30849.3374,1,1
1617,196.1099,10.67,1,1047.671358,5418.222105,18941.35663,32498.32086,14587.04102,26687.02527,19637.80434,14766.90655,1
1618,290.0248,1.2,23115.0918,9548.493164,6113.433594,2727.811279,1872.431274,1392.373901,1329.257324,1077.729248,1,23115.0918
1619,826.4705,12.17,26580.48316,14141.97803,20579.47515,10439.08474,5769.282127,3670.538106,2871.3033,1,1,26580.48316
1620,202.1208,8.72,25114.80469,14431.61668,6658.120653,4611.669111,4599.164009,3449.263473,3332.57457,4007.02028,3245.182853,25114.80469
1621,824.4533,12.73,43466.72857,16155.17052,8184.794789,1,4618.042109,4005.035156,1,2963.270899,2307.649017,43466.72857
1622,578.1627,5.14,12836.33663,28428.71476,27162.332,12621.95576,7772.569172,13410.39468,1,1,1,12836.33663
1623,306.1828,12.64,1,2879.16912,7062.066981,12668.95025,20953.67892,24982.52308,28917.05891,21122.34909,17433.29213,1
1624,137.899,21.36,17301.87654,42042.40968,42397.48613,44818.65029,38531.05627,38531.77234,36387.36524,33016.53393,30648.54514,17301.87654
1625,702.2123,6.94,30751.03445,8083.626497,2997.828999,1413.49292,2588.567474,1746.252803,1,2054.181856,1,30751.03445
1626,800.4013,12.6,33049.85699,25004.01485,28377.1149,31381.91031,31057.37971,31783.41882,32756.54855,26687.47299,22759.55319,33049.85699
1627,554.9979,7.47,21636.15182,9783.1875,2736.471191,1,1,1,1,1,1,21636.15182
1628,501.0099,2.68,40146.34766,28569.0861,20922.76369,23562.00532,20450.94868,19152.44531,18720.70703,14104.08496,12816.9873,40146.34766
1629,770.4079,11.58,54537.01754,15850.65146,1,1,1,1,1,1,1,54537.01754
1630,428.2037,4.75,23453.66421,26067.15729,36238.70014,43883.10515,39164.24466,31303.57838,24825.25074,17885.99856,16277.97907,23453.66421
1631,905.1645,2.69,66417.75493,32054.51609,20449.89363,17340.16797,17949.87203,11827.35247,8078.835547,5341.738114,5253.441075,66417.75493
1632,418.2118,11.61,51994.20853,34549.66406,21197.80664,17145.81692,20966.18359,23390.72945,21429.33594,20147.72461,17569.44531,51994.20853
1633,286.0688,2.38,31949.0346,28717.30303,9214.566,9402.92364,12187.47083,12042.56729,9809.065164,9210.297352,9707.559181,31949.0346
1634,492.2481,10.46,29063.16607,28847.68016,16281.5033,13775.25477,9418.881822,11079.88258,8969.561234,11364.73719,6405.648944,29063.16607
1635,946.5853,16.42,34668.37871,58273.19773,62705.33892,49732.37182,30837.42724,18936.21302,11911.64351,10296.38447,9032.043986,34668.37871
1636,1032.504,12.63,24579.57376,19111.94487,19834.08757,20474.31249,13283.81673,8101.416526,5929.564283,5231.031403,6678.768438,24579.57376
1637,302.0819,3.53,44021.90255,32299.83379,21548.62713,12524.98833,7178.380195,8168.731417,3032.354648,24157.87351,25017.29823,44021.90255
1638,594.2123,3.8,16830.41602,24110.54532,1,23761.29102,87172.11456,12673.36547,113208.4991,8730.417707,74962.6864,16830.41602
1639,708.3717,11.93,10687.10441,15002.65098,15410.12238,25367.44617,12818.45276,12656.80811,1,1,1,10687.10441
1640,222.0889,3.78,28529.53856,26150.9275,29680.40496,64571.8162,67669.19767,41088.31844,20480.36377,15868.90695,15555.8072,28529.53856
1641,868.5169,13.79,844831.5526,711409.9487,21043.27528,24009.83876,24600.06567,15465.29196,24107.93604,26221.18912,22443.33168,844831.5526
1642,398.1231,0.99,13611.60831,12109.79612,10273.70819,7556.671735,4560.359548,1500.365234,1,1,1,13611.60831
1643,557.273,4.93,28845.78735,45684.93497,40833.48545,33015.98744,15136.59459,10355.78249,5746.957773,4894.943152,3261.867758,28845.78735
1644,272.235,13,4909.211385,33690.65993,72144.80251,61448.81325,34159.34648,21281.57347,20714.08847,26442.01814,32806.4943,4909.211385
1645,710.1679,4.86,21094.96746,10815.12454,4022.615095,2172.162614,2483.159468,2537.018971,2113.49541,2352.622276,1925.905481,21094.96746
1646,541.074,6.66,27478.65843,32476.93299,29863.77478,20577.89668,14527.79328,11277.96361,11142.61035,8916.751953,11466.18688,27478.65843
1647,595.1462,2.35,44511.65545,42043.6232,25584.90194,1,1,1,1,1,1,44511.65545
1648,724.4014,11.44,44643.00704,63760.25215,55789.77449,36789.08002,7389.646853,1,4332.40493,1,1,44643.00704
1649,592.1416,5.22,18657.9602,33955.23007,35022.54667,37734.79446,28199.16904,19278.51433,13719.53467,13256.51022,9764.793572,18657.9602
1650,354.097,0.9,26288.4119,26735.3949,22380.81628,11235.52589,5652.865001,1217.349733,1,1,1,26288.4119
1651,691.1739,4.63,27867.76187,15618.55306,6151.944128,2784.960754,3427.008807,3950.156288,2124.817993,2949.266902,2465.812158,27867.76187
1652,774.456,14.06,295657.7393,516099.0899,520464.9024,348249.4801,135716.7461,42581.9581,18281.16068,18897.75882,21548.43814,295657.7393
1653,880.0627,2.68,27351.51876,13004.91211,29438.24851,19971.68705,14437.68652,15757.16016,12053.99414,11767.08203,9016.82016,27351.51876
1654,578.2899,4.81,21519.89529,29799.40829,28486.07677,13210.50515,8895.041571,4842.69873,5115.068278,1,1,21519.89529
1655,290.1727,3.34,11029.71939,16688.79071,16111.83963,15265.08003,7935.147419,6762.400837,3960.131353,2679.449517,3880.309342,11029.71939
1656,708.3709,11.98,14431.83937,26874.25426,33693.4039,25907.77337,12788.9802,12649.9634,1,1,1,14431.83937
1657,298.1262,1.46,24688.5988,2531.031438,1247.14778,1,1102.131226,1,1,1,1,24688.5988
1658,503.1184,5.9,13569.21628,3619.891228,3541.716012,3368.099524,1778.863545,2459.543385,2156.522359,1987.350306,1988.798346,13569.21628
1659,450.0953,3.91,1,2257.587972,4572.751987,6606.692841,27134.41198,35875.15691,29779.68847,26191.60587,19117.56314,1
1660,159.0895,2.86,32050.41797,27700.45945,25261.59759,24837.18536,20118.66586,16314.76953,14683.94238,11243.93457,7209.731934,32050.41797
1661,818.4802,14.15,41041.22551,85425.99041,78570.5073,49864.06646,34189.60348,20963.49149,11221.33751,6940.536573,1,41041.22551
1662,318.2038,5.64,18978.97096,16295.33774,9233.488427,5474.175128,3523.024117,3117.737717,2116.543839,2273.934655,1755.549163,18978.97096
1663,448.2226,10.82,54894.53104,67353.85539,43918.3803,19967.12291,20049.84904,17673.82224,17014.39062,19332.37837,16743.1506,54894.53104
1664,356.1103,4.8,754790.6049,50900.16486,21616.3075,11740.23418,9259.456751,5124.172315,2924.784141,8691.103359,4550.340822,754790.6049
1665,216.0936,4.35,26241.76047,1,20501.78487,10110.22779,5679.823319,4935.80538,5234.434555,6607.837727,6582.399437,26241.76047
1666,563.0728,5.15,33220.70313,9241.244654,3198.221454,1783.284854,1653.172077,1264.5669,2155.200038,1,1,33220.70313
1667,210.0889,3.73,11111.47527,36028.44585,50156.96134,55547.5683,56855.75704,56686.58897,55867.73803,50941.57641,46015.87923,11111.47527
1668,224.0683,5.02,4376.040739,3249470.887,3336469.636,3268993.404,2987475.75,30125.5453,2714562.249,2528918.126,30968.98574,4376.040739
1669,606.2836,16.92,27433.14258,37096.07832,46339.80078,44648.98878,41630.57092,32948.36659,32653.48115,35922.84519,35421.99632,27433.14258
1670,328.2245,6.61,3979.637595,11788.90647,23460.40264,84471.53003,69156.66518,56265.71281,30984.38209,14922.9242,11167.91198,3979.637595
1671,730.2673,6.12,18213.44026,7663.268637,4113.278697,3132.897822,3975.434131,4535.377451,2881.724113,2356.486387,2713.451506,18213.44026
1672,757.2723,3.37,12998.72111,20657.14988,23324.01772,25789.65377,25002.92635,25477.63867,22151.85561,17557.24553,15126.8107,12998.72111
1673,197.0447,4.93,16706.79102,35996.41797,26070.38086,12522.76758,10316.45521,14661.9043,20248.00676,24584.68456,27237.32661,16706.79102
1674,546.3034,8.89,18920.857,25260.73439,11112.09308,14326.44926,5375.684026,1910.095864,1,1,1,18920.857
1675,478.2332,8.84,179619.2091,179270.2028,137301.9716,55595.16106,28955.98346,21315.27988,18139.34862,4818.09118,14813.43387,179619.2091
1676,419.1364,6.92,97097.52683,57446.34165,29680.63773,14335.22314,11754.69642,9189.784218,6334.206665,5651.166163,5489.748047,97097.52683
1677,768.3928,12.17,35000.54235,15555.35576,4691.42374,5185.683838,3833.063273,4186.235944,3052.118371,2447.555429,3587.782715,35000.54235
1678,972.5568,18.02,36404.24172,33888.08954,35532.49355,40342.57538,29565.99609,19170.30905,11868.79688,9968.691406,11164.02734,36404.24172
1679,728.3213,8.53,43544.98839,44405.83834,43390.95802,37355.54038,21007.32079,14034.93244,12211.74756,15748.59719,12535.45385,43544.98839
1680,308.1986,15.33,1,1,9173.035965,18981.3259,24861.27306,23580.99197,19172.27803,15161.38517,12596.92588,1
1681,836.4906,13.22,19018.4564,14935.60147,13193.26211,10476.39571,5380.127322,5678.402596,5642.003595,4387.099501,3389.845837,19018.4564
1682,366.0605,0.99,26440.32259,14200.58579,7663.782715,2802.885771,1235.002686,1,1,1,1,26440.32259
1683,1012.5591,15.29,35598.84053,19258.6752,8329.44903,2691.895387,1,1,1,1,1,35598.84053
1684,850.5066,14.68,40874.46411,38429.2866,8616.42275,5549.557307,4997.602048,3986.464803,4294.052584,3495.194824,4715.152222,40874.46411
1685,840.4869,13.03,37508.86269,10728.39129,1,4389.045462,1,1,2782.313904,1,2872.826922,37508.86269
1686,326.0556,3.79,178132.3694,9932.853472,6636.144688,5196.770396,4899.774058,4162.029121,4944.889847,4270.333241,2419.407755,178132.3694
1687,139.978,3.05,1,1,1974.326998,5869.154306,14206.08047,20202.94986,26877.21506,26615.47518,27628.0981,1
1688,308.1984,13.86,1,13454.61195,21444.26334,26477.04887,35468.43788,31504.76489,21161.94947,31761.00192,29382.04334,1
1689,800.4669,15.8,33273.30496,34774.5073,27494.55463,23032.72038,7360.366931,4436.918897,4667.188952,5741.521452,7852.079394,33273.30496
1690,280.071,5.61,15948.78532,1,1,1,1,1,1,1150.146828,1246.596559,15948.78532
1691,290.188,8.11,1133.23054,5462.901916,33914.46947,67802.5247,73893.90693,44701.57098,25603.65727,13684.14677,6840.140795,1133.23054
1692,714.1621,3.9,10246.09104,12909.96317,35187.07852,70939.13971,75383.08141,52122.31212,32360.54229,25867.59483,22043.83166,10246.09104
1693,358.0685,8.38,22958.15039,22099.67578,13304.7666,7479.890137,3749.224609,2141.130371,1717.101074,1864.060303,2018.249512,22958.15039
