ID,Mass,RT,2-cad4572b1-Sili-1,2-cad4572b1-Sili-2,2-cad4572b1-Sili-3,2-cad4572b1-Sili-4,2-cad4572b1-Sili-6,2-Col-Sili-1,2-Col-Sili-2,2-Col-Sili-3,2-Col-Sili-4,2-Col-Sili-5
207,138.0315,3.76,112846.4371,123036.9773,133832.8495,112116.6253,104405.842,124445.6303,128009.011,123675.7237,125197.5992,130253.872
208,292.2038,10.39,24064.3241,42725.24701,47006.53865,25938.79431,42679.55854,1576.213358,1448.041626,6495.301668,1892.628044,2425.984348
209,734.4233,13.4,227688.8581,217613.26,260617.7594,226443.7604,332767.441,55073.26162,115910.89,141370.8348,89801.26718,183465.0224
210,116.9279,21.25,115789.1815,120042.1329,118755.8822,126405.0551,118508.4964,127552.6116,123540.0065,123692.1547,126295.6429,126060.3106
211,398.1425,11.45,1,1,1554.760376,1,1,1,1,1,1,1
212,942.6485,5.75,181322.7813,150050.4063,136343.9918,160431.625,181270.5938,204495.4375,191543.7188,215354.0625,202321.0832,200627.875
213,840.5226,11.91,266055.8696,273560.1388,238179.5734,234519.7389,246724.5666,31207.85864,63111.35552,52406.26795,56564.65669,51570.52168
214,447.0732,3.54,51598.06194,40185.27194,36645.00093,48511.63924,50256.40038,1,1,1,1,1
215,264.1725,13.93,4035.710205,6367.385106,3038.164063,3542.710449,5669.344727,1,6787.276855,6607.144531,3365.959717,1
216,266.1879,13.91,5574.514283,6187.244629,3865.193138,2776.565918,5864.880296,1,6504.099124,6102.668945,3847.515869,4277.367188
217,380.0763,0.94,117238.9336,139199.1072,152989.8439,105241.071,98663.29422,148088.8267,152645.6877,127857.5006,145557.929,156956.0859
218,380.2045,8.24,142516.3622,125592.7988,122423.7875,138362.4993,118487.6426,137817.15,135294.7785,121630.5608,129632.2954,140721.8289
219,493.1104,3.09,2213529.23,2169657.01,2875389.349,1656596.516,2709163.705,4584615.138,4516409.302,3783668.169,4542820.448,4087123.52
220,616.1374,4.73,163039.4123,169380.2617,163700.4378,163661.164,165914.5711,211835.2339,208388.6839,210645.9295,216495.292,209145.4726
221,792.465,14.08,83958.41445,130064.6484,46549.86894,177013.2497,271149.7929,46411.16929,360982.5009,413424.0487,245845.0767,293066.6337
222,134.0214,5.03,120475.1242,115498.8689,129043.7634,124092.6379,112998.4357,46930.68316,50522.942,44718.64703,48009.29595,48319.51905
223,556.2913,13.86,168459.7214,205634.1915,220955.8102,116371.3617,43857.95313,21748.67402,19654.64692,18223.55469,19618.50977,20480.60868
224,292.2036,12.48,138393.1796,214570.2652,208797.3537,161774.8728,161175.1425,10718.78216,12985.78451,71007.94118,17898.33968,37198.32153
225,632.1331,4.35,213775.4964,225970.0449,218122.3434,213070.058,225481.3415,160351.2065,166346.668,173081.6891,176350.3919,175307.9199
226,276.0289,1.01,97399.29305,133373.8919,151701.6389,97928.41584,124081.5623,240125.8802,251098.0866,247811.4511,250082.0942,248488.5021
227,186.0292,15.27,1,1,1,1,74259.40501,4242.045475,3013.993951,10335.42755,6363.372559,6529.527424
228,154.0267,2.24,11337.16944,18575.70844,27316.2919,21788.22082,22141.06128,206017.742,210514.0078,179748.1378,207132.1848,214435.8951
229,126.0318,4.69,1,1,1,1,1,3839.041619,4061.797121,4810.765137,4308.330023,4619.000942
230,854.5833,5.53,176732.6406,145801.6719,134519.4844,175821.9283,182503.1094,195935.6662,189964.0625,200663.1585,194820.5938,189174.2037
231,448.0994,4.56,8273.497286,12280.58766,10074.86452,11056.46052,6900.590087,7453.389561,8393.353586,7738.25968,8883.684047,8381.36604
232,603.3945,4.88,175112.7188,137409.3594,148382.9531,194953.5313,167033.25,158147.75,180433.6517,196538.2215,148166.5083,163998.0394
233,112.016,0.95,52020.91437,65544.35062,62856.93899,52704.57234,58777.48261,99293.95467,108967.0732,122181.8014,108050.049,120994.4314
234,495.1506,5.12,3220.220188,2967.710944,4159.90605,3368.320413,3901.500997,59223.223,55032.29804,48475.95413,52422.11881,46814.53202
235,982.5486,13.85,263950.1263,398160.8075,182556.6075,171538.2827,259784.6291,39046.68257,227779.5623,280201.5386,164651.2229,187323.3067
236,176.0109,3.66,6891.239746,6594.551758,5238.27002,6209.671387,6245.635254,3234.595703,2792.205322,2610.09375,2985.464355,2593.119629
237,850.5065,14.75,207076.866,179764.1101,259196.6585,321340.2119,287885.7978,60119.23441,122292.4057,160698.2796,116693.9061,163212.1555
238,692.2522,2.14,169545.3544,164046.5953,198241.8986,157222.6495,189386.2692,1,1,1,1,1
239,858.221,4.74,722110.3038,836378.5246,742406.9707,765520.2849,646868.0289,174728.7669,173818.0981,157740.1053,186623.1824,189232.9077
240,572.2958,13.41,201320.7264,233379.3642,232922.375,202243.5819,236688,63839.51691,56127.39063,82065.46094,59262.17736,85779.16312
241,308.199,10.14,99405.25538,229568.3592,175252.2266,68388.87429,106554.5882,1,1,20690.70103,2831.784014,4390.290814
242,532.2878,11.22,301741.1664,252212.4825,338441.154,292349.4127,359060.5144,150325.4653,134345.6127,154321.1567,157261.2934,160013.5125
243,250.193,15.8,1,1,1,1,1,1,1,1,1,1
244,544.215,7.07,529382.9854,466997.4425,481867.0632,533566.1981,529881.2862,47796.64463,48263.52873,43334.03145,48743.67818,49295.13805
245,360.1055,2.8,148435.1918,131232.8896,142748.7474,146978.2269,144160.0922,22565.48737,25278.66228,24653.32711,23147.39182,27606.93288
246,405.1117,0.91,111172.0885,96083.67332,121244.8418,114504.403,159753.9127,183292.3893,197931.7989,182654.3567,178150.7223,161861.1576
247,294.2194,9.21,1,1,1,1,1,1,1,1,1,1
248,194.058,5.05,582096.1359,651644.7435,717689.4892,613179.4822,499391.8054,51813.77635,53632.09874,69256.6883,53009.84109,69130.51205
249,219.1107,2.2,131677.4527,123434.499,138463.3531,141954.4023,137549.5232,106077.8643,106221.8096,116323.4531,121895.1406,118679.6484
250,133.9307,18.29,116109.5418,105515.5971,116900.3775,109896.3375,98436.16445,135338.9449,141933.0205,122721.2682,124861.5581,123817.7281
251,418.2202,6.54,121440.39,97539.19578,138669.5379,138873.5517,146450.0001,115046.1279,136587.6717,132010.042,126397.8568,126581.4845
252,150.0318,4.09,9887.616085,8976.764207,10652.88353,14282.84286,11183.94339,1,13768.91282,13649.75036,2620.6306,2883.256855
253,734.4235,13.33,241131.3287,213988.7833,289052.6817,346874.7917,254678.1522,24195.23502,58782.76657,113103.3287,42069.50209,129821.3475
254,896.4764,12.4,198386.7127,166588.9658,219351.8449,201309.5646,264730.8578,39173.31412,68475.08057,128788.1232,53848.21216,127690.4588
255,135.0445,5.05,78162.89844,89200.41948,96447.04493,77934.53906,68849.23175,6466.272577,6310.248864,8965.261719,7638.958496,10061.2688
256,502.2412,7.06,433280.7777,415153.8905,429356.4881,438013.1609,437545.2774,133263.4739,148387.5432,130023.1718,151967.105,142163.7843
257,782.4442,13.19,384869.7818,333428.6076,395353.4239,376062.783,298596.6928,55924.35291,135721.0738,108029.8872,103425.5681,174581.5386
258,706.3918,12.52,13752.70267,8635.141423,19828.26485,19695.10293,101617.1949,6990.267591,9127.662722,10453.3455,7371.180449,6035.209543
259,684.3347,10.8,220320.3776,135465.2443,202647.1589,182915.3123,257043.7501,55876.28294,91133.33236,157334.1467,57279.81694,161151.1956
260,300.0268,3.42,3062.361646,7667.663213,6660.314631,6728.974515,3824.478538,10381.82263,17333.54714,13400.31308,17032.19038,14962.31664
261,810.4749,13.93,284132.3879,442111.6969,187816.9846,147757.9171,335832.123,16225.00192,396524.6759,428741.4431,170005.2126,166507.6674
262,292.2037,11.74,153501.7822,202221.0342,167777.3443,227890.5758,144856.3816,3990.836238,6260.050066,18525.53531,8965.230031,11883.71869
263,610.1527,4.42,180238.4911,150614.2377,152576.1994,184669.1025,131533.5181,244219.2498,89723.4784,230355.5687,247669.2872,85517.58825
264,300.0846,2.42,128805.3723,117641.4059,108429.586,127297.5242,104460.4994,26837.39657,26503.67599,28021.31672,29313.62024,31588.10409
265,624.1684,3.89,221301.237,251758.3626,213916.7321,222975.7042,219382.2062,137643.7319,138442.2835,141801.9199,135225.8421,139072.8684
266,224.1413,11.56,1,1,1,1,1,1,1,1,1,1
267,278.2245,11.56,1,1,1,1,1,1756.46936,2004.792969,1126.491821,1611.499268,1804.63618
268,235.0876,3.09,1756.959135,1,2197.007813,1541.15188,3442.895508,5464.006836,4123.952637,3413.5896,4315.042969,3719.95752
269,224.1412,12.41,1627.656738,2297.663245,1,1,1,1,1,1,1,1
270,286.0688,3.14,159811.0234,160123.497,190447.0285,137299.3615,197350.2178,98342.24743,108478.0202,107527.6113,108883.056,114935.7195
271,896.476,12.33,188254.1519,156380.8726,212555.6859,258302.7172,206950.3991,16809.44391,37770.90185,84899.63249,31015.37514,81709.20939
272,724.4025,12.51,178984.3104,174461.4317,149865.3613,103932.883,151101.691,38260.75678,219096.8315,138174.2513,131176.1626,153302.3248
273,838.5066,13.76,291142.5328,293007.982,127184.0452,85263.05287,165355.4459,28859.94885,156560.7694,127226.6336,68269.39,96854.80794
274,123.0444,3.78,9321.149623,8490.458115,12611.85928,7314.296875,10922.42049,109531.4219,112868.5313,109203.9449,119683.2969,121949.8014
275,824.4903,15.08,73556.13538,53309.55453,67886.85488,64171.35226,154579.3161,230474.4603,341791.056,216061.4501,312240.2192,254326.6292
276,644.1501,4.84,136820.649,157497.6514,137281.3047,142270.8903,147131.2476,103470.7337,112854.6818,103436.76,107506.0696,105372.3693
277,738.4165,14.57,116331.9665,108161.8785,143724.3688,110059.8676,115135.5004,210941.026,322600.5626,270517.8604,308124.8918,292461.6566
278,310.2143,12.92,1,1,1,1,1,1,1782.55362,1,1,1
279,438.1521,4.68,174886.5636,196856.29,200326.7734,176242.2905,234916.2274,2511.949164,4458.664996,2409.954312,3018.860794,3498.17887
280,424.1859,3.83,217717.2908,182576.3856,200712.1262,216823.7976,203528.1474,96207.6456,96218.22616,110339.9651,102373.8637,99626.07902
281,596.2959,12.26,183032.749,217100.5406,214724.468,176487.2833,139613.5993,67620.85071,67985.67612,66817.41231,72994.06382,79113.56856
282,614.1171,4.72,518536.5298,529141.9277,509433.2538,502800.8583,545502.4048,532183.1143,460339.6273,537344.2074,503630.0131,598520.7174
283,488.3121,4.39,114706.1563,69368.76329,105350.6505,145270.2355,101548.4032,150604.1784,203297.3588,179425.4392,148174.5313,142560.7462
284,700.1478,3.44,65890.59256,70769.79754,70928.87622,57990.40932,76448.00484,134124.9623,138479.8219,140380.7299,141091.8394,146871.5767
285,186.0293,14.83,100761.748,76148.56265,125248.2551,74190.84888,1,1,2514.837134,1,1,1
286,564.1078,4.09,2368.437718,3197.036479,5764.654774,3000.513763,13247.16741,299175.9781,278925.4328,230756.4362,289790.8288,262011.8377
287,480.2485,9.41,157202.5015,205032.4391,182164.1437,140512.0848,172256.5562,3688.97584,3824.387964,21957.78994,7359.358286,8270.069846
288,1053.7333,5.93,158537.375,120885.6719,114231.3594,135918.3906,151936.3906,194060.3438,171439.1325,173500.0938,183671.2344,176547.4375
289,212.0683,4.93,108736.8617,88154.68904,100886.1641,106573.6719,91240.51423,4474.457031,4000.375488,5628.208984,4303.924805,3896.720215
290,289.9438,0.79,85635.00781,87933.40625,115667.3438,109550.4922,118957.1641,85360.78125,81333.16406,111880.3125,88181.78125,91432.67188
291,476.2172,8.11,144897.9356,267339.7847,347776.7429,83070.17419,175153.1439,1,1,13253.41793,1735.449829,3247.611621
292,472.2306,5.25,300694.9424,319300.5086,324910.671,294468.8359,297032.3069,79206.40403,100401.9809,93094.97462,94270.73339,96787.8885
293,502.2774,8.75,147521.9637,138037.4588,133806.5751,133710.8171,131266.8318,6060.364159,10807.75418,46532.98665,11283.56879,24699.97676
294,670.2106,4.16,187941.875,153325.8453,236075.5388,188828.4691,251306.7951,4161.710609,3078.505599,2117.242676,3499.818791,3915.261794
295,982.5852,18.03,128024.8665,129757.2502,135902.4397,160419.1737,159990.7718,314526.9927,343047.8421,366531.9988,325175.602,321467.7989
296,738.4249,14.49,164290.5299,119579.1457,188490.0412,158320.689,177839.4126,84902.80637,295102.4481,92764.44463,149295.4341,165169.1924
297,266.188,13.92,5732.990723,6125.49707,3924.436768,2772.75293,6074.611328,1128.959473,6504.099124,6102.668945,3847.515869,4266.59668
298,498.3407,4.39,106752.5469,73423.60156,115218.6875,159077.8016,105118.9922,153995.427,216856.9716,225046.1851,135417.4844,150096.7344
299,700.3878,12.7,142008.2715,131669.864,150555.4955,144704.0557,140027.4618,142760.4265,131871.0016,122062.4644,141748.7483,145677.025
300,434.2313,13.63,1581267.235,60831.90491,1479341.796,1213975.108,629879.9241,104902.38,92769.91206,120245.039,102028.1714,115695.9859
301,164.0472,4.09,11706.81123,9959.970226,12716.98781,13109.02637,10777.91213,2604.070101,2355.898511,2500.666249,2450.779621,2035.852568
302,203.0793,1.68,304470.3189,342753.4966,327723.0439,298354.0185,289261.1166,2557.879395,3606.303955,2649.998272,2460.847118,2968.271729
303,480.2486,9.59,163464.6189,205566.8121,182652.1462,134693.8078,159447.4591,6400.854654,5719.574039,20294.82576,7950.39005,8572.560073
304,460.2305,6.35,222680.2119,192031.9077,199432.6991,210834.2363,204434.8125,89659.487,101613.1527,101869.808,96546.0774,102423.878
305,756.2106,4.1,123023.3366,148734.633,120892.9102,139285.2862,139226.732,49585.098,53919.54758,51860.65792,52081.96172,53055.62014
306,510.2588,7.74,112521.8301,120063.266,143783.727,113578.6817,133196.2509,2390.484567,3373.10521,11525.8066,5098.389254,6771.064618
307,824.4914,13.86,174911.9018,159819.5051,148315.6007,204123.4578,231710.2197,55655.74537,136696.2224,126664.5035,109547.5243,142389.5843
308,668.2884,6.68,357071.0593,263720.6768,337047.8091,384823.1666,163775.2699,10416.70179,14714.10144,42141.78326,15068.42824,23692.55974
309,597.1185,4.86,2382.461426,2785.363884,4901.501475,2380.252333,5795.022808,256281.3444,275253.4796,238564.1261,250196.3857,212809.6896
310,254.2245,15.26,1,1,1,38368.69531,33044.45027,2104.818286,2022.447532,6142.005371,2837.116674,2484.804689
311,766.4491,15.46,144763.2172,94677.64248,125538.9491,174343.489,154931.215,93306.56836,188123.2255,137738.1521,145072.7203,137104.1428
312,292.2036,13.32,1,1,1,1,1,1,1,1,1,1
313,155.0697,0.84,180278.7519,183000.5781,143776.2969,209746.4039,97583.94531,38658.00781,42593.65625,44563.75,46766.30078,52811.96094
314,736.3514,8.53,786406.2688,726417.8493,679625.8108,905115.1944,719446.5249,6796.076345,20753.14604,117313.5989,19524.47235,71676.68034
315,851.2221,3.58,157847.8861,180103.5019,150606.4422,130115.6465,140791.7227,1522.797291,1774.499093,2111.013554,3238.744299,2749.268309
316,898.4919,12.2,163759.534,127729.2311,156461.8023,154013.6542,187705.0499,32010.36868,64131.49742,54247.94707,45692.01711,84585.86523
317,266.1551,12.45,138582.5078,152199.4236,118041.3123,147592.1879,132917.6335,88263.86559,66755.67802,77329.05547,73125.27239,76386.397
318,822.512,14.57,251562.0463,372794.3812,147952.9592,120152.7095,117634.3899,17146.73506,173628.4599,167413.5472,101830.9804,102354.306
319,116.011,1.2,48761.71204,138347.9766,110313.1093,127231.2442,133771.2194,228042.3433,131544.7719,158914.7929,232026.51,235093.3737
320,434.0638,7.08,236713.1795,244058.6372,269124.477,250291.7761,234813.7969,12823.96387,40637.63228,86570.0625,34159.76953,82111.58594
321,294.2192,13.28,30407.99438,94446.20493,54328.76595,61421.47703,34398.88304,33693.75548,28192.54679,27915.69361,27725.23856,26001.96991
322,238.0476,5.4,208261.9819,216362.3894,232222.2597,209371.0715,191798.2656,21944.20851,23429.99699,23232.62747,22536.88086,22921.16424
323,448.1001,4.35,8272.314811,2410.760254,10074.86452,2446.905223,6900.590087,1,1,1,1,1
324,424.2588,18.28,318783.2226,297855.4135,323078.4775,263781.5411,822403.5376,55368.53746,42134.28887,31344.60746,24422.02708,24361.74691
325,356.1654,16.41,166216.2945,170917.1563,175076.6712,169701.9531,167292.2444,99666.93545,94329.51563,75948.10938,81793.09383,84600.49219
326,478.2329,8.84,307814.3897,375921.7134,368079.9609,256417.2553,366100.9715,5633.658506,7264.23324,25200.1155,12495.94909,14457.53881
327,292.2036,14.57,2566.197488,6542.353516,2263.558838,2073.153076,2114.949416,1,1694.89728,2466.186192,1363.78098,1262.611604
328,702.3377,11.56,114875.2822,81676.78977,127395.1422,147134.5964,99356.35757,8626.198895,21802.5179,29068.14814,13411.90741,44963.25893
329,434.2672,13.62,1602427.178,1965826.604,1527498.705,1250791.019,604271.4871,102984.4062,83433.89012,113707.7562,96861.25665,110979.4797
330,115.9961,0.81,66508.80978,69191.54404,64477.79141,60953.60988,62883.7641,79738.30265,89989.85701,82460.55503,91695.29189,89020.10706
331,448.1077,3.04,63761.72802,53547.26166,54324.01684,48819.48026,61531.33117,140743.3795,136280.9823,96405.87417,132667.0411,126389.2507
332,898.4917,12.13,180311.6396,135726.0181,197245.9563,236660.3911,172326.1721,11400.46769,27892.05386,27215.44703,20634.23045,51267.26009
333,673.1482,3.43,115004.787,99016.82351,117835.7405,104640.0964,128052.6503,310272.2579,347691.0007,345042.6597,338814.0776,353210.8801
334,712.3662,11.62,430794.5602,294288.3477,401078.3087,495462.6554,467997.262,28857.47932,56501.85145,111759.4535,27650.16368,134269.7743
335,224.1411,13.34,1634.802856,1,1,1,1,1,1,1,1,1
336,648.2791,6.17,179792.3548,165880.521,189506.7704,193032.4155,137119.642,100431.032,124808.3789,121521.7851,114961.1013,127269.4611
337,706.392,12.63,171133.9935,137650.5948,181858.2669,143593.8339,170452.0353,55518.83498,53684.0826,165557.8372,86269.27095,187044.7188
338,511.0958,5.32,55532.00921,61702.68786,70659.53406,48949.54627,56545.39924,172968.087,176636.4259,171967.7023,178595.6207,181191.1303
339,668.1582,4.72,117041.9819,121531.6114,115247.0814,113092.7268,115991.2954,119839.3338,121904.5234,118363.8501,122025.5908,130808.9153
340,280.0578,4.75,87809.9738,100741.4646,92476.26976,99719.68894,68543.15875,19897.53593,21190.70313,21638.43367,23063.79654,23253.34766
341,822.5114,13.7,127210.3095,98716.98113,128128.2625,149207.9513,123205.9457,24112.43185,37565.92018,38544.94912,47235.51877,45496.85103
342,828.4136,10.7,22048.08929,13089.2776,28393.77366,24383.84034,22598.93559,4205.970665,4389.418206,9658.48748,4699.059018,8849.343097
343,174.1117,0.84,152221.264,105743.5859,88256.90762,155096.8281,86231.13281,29331.63281,33597.67969,32013.48633,31039.5332,34538.79297
344,434.215,3.84,266673.8149,242846.8147,231682.0433,249067.2287,235777.0706,79920.98435,85514.09917,94959.2613,84706.97126,88966.86757
345,437.0943,1.23,89806.14326,90131.09647,117936.4323,101421.5972,160962.1796,199721.9074,161130.744,242955.7226,255898.5883,262459.8882
346,770.4445,10.42,129000.6868,115580.691,124146.1572,140545.919,126187.169,12694.84583,22676.10801,24714.83041,18594.0249,23869.72565
347,1000.5591,13.71,246154.729,438406.8735,149835.7902,132113.7565,236749.7059,11925.28497,214211.8389,275730.7255,98701.27927,100673.6465
